season,team_id,Games,Wins,WinPct,PointsScored_mean,PointsScored_std,PointsAllowed_mean,PointsAllowed_std,FGM_mean,FGA_mean,FGM3_mean,FGA3_mean,FTM_mean,FTA_mean,OR_mean,DR_mean,Ast_mean,TO_mean,Stl_mean,Blk_mean,data_quality,FGPct,FG3Pct,FTPct,RebMargin,AssistToTurnover,ScoringMargin,Possessions,Pace,eFG_Pct,OffRating,DefRating,NetRating,AssistPct,advanced_stats_quality
2018,1425,34.0,23.0,0.6764705882352942,77.05882352941177,9.920719598993502,70.17647058823529,13.276706848519813,28.029411764705884,59.8235294117647,8.117647058823529,21.676470588235293,12.882352941176471,17.852941176470587,10.088235294117647,24.441176470588236,15.676470588235293,10.558823529411764,6.382352941176471,4.176470588235294,valid,0.468534906588004,0.37449118046132973,0.7215815485996706,34.529411764705884,1.4846796657381616,6.882352941176478,64.56613802315015,64.57,0.54,119.35,108.69,10.66,55.93,valid
2019,1425,33.0,16.0,0.48484848484848486,76.3030303030303,11.181694998089654,73.03030303030303,12.27162593262617,28.393939393939394,61.78787878787879,8.515151515151516,22.272727272727273,11.0,17.060606060606062,9.818181818181818,26.09090909090909,16.242424242424242,11.878787878787879,6.121212121212121,3.5454545454545454,valid,0.45953898970083373,0.38231292517006804,0.644760213143872,35.90909090909091,1.3673469387755102,3.2727272727272663,69.2046199414846,69.2,0.53,110.26,105.53,4.73,57.2,valid
2020,1425,31.0,22.0,0.7096774193548387,70.29032258064517,11.659598473324017,66.0,12.928005775576267,25.193548387096776,57.41935483870968,6.451612903225806,18.419354838709676,13.451612903225806,20.322580645161292,10.741935483870968,27.774193548387096,13.870967741935484,14.451612903225806,6.67741935483871,4.903225806451613,valid,0.4387640449438202,0.3502626970227671,0.6619047619047619,38.516129032258064,0.9598214285714286,4.290322580645167,68.23527088673615,68.24,0.49,103.01,96.72,6.29,55.06,valid
2021,1425,29.0,22.0,0.7586206896551724,74.75862068965517,11.290499079231536,65.10344827586206,11.078759689430834,27.17241379310345,58.172413793103445,6.310344827586207,18.137931034482758,14.10344827586207,21.79310344827586,10.482758620689655,25.82758620689655,13.655172413793103,12.10344827586207,4.793103448275862,5.241379310344827,valid,0.46710136336692354,0.3479087452471483,0.6471518987341772,36.310344827586206,1.1282051282051282,9.65517241379311,64.93431413854368,64.93,0.52,115.13,100.26,14.87,50.25,valid
2022,1425,33.0,26.0,0.7878787878787878,72.57575757575758,10.506040830845551,65.9090909090909,10.342157766768368,26.848484848484848,59.15151515151515,6.696969696969697,18.90909090909091,12.181818181818182,18.303030303030305,10.06060606060606,26.848484848484848,14.181818181818182,11.606060606060606,5.121212121212121,4.484848484848484,valid,0.45389344262295084,0.3541666666666667,0.6655629139072847,36.90909090909091,1.2219321148825066,6.666666666666671,65.50397184926592,65.5,0.51,110.8,100.62,10.18,52.82,valid
2023,1425,32.0,22.0,0.6875,72.78125,10.897571126247028,67.25,9.6553511822001,26.0,56.90625,6.46875,18.75,14.3125,19.25,8.03125,24.3125,13.4375,11.78125,7.03125,5.15625,valid,0.45689181768259196,0.345,0.7435064935064936,32.34375,1.1405835543766578,5.53125,65.58536386473689,65.59,0.51,110.97,102.54,8.43,51.68,valid
2024,1425,33.0,15.0,0.45454545454545453,74.12121212121212,11.642480340754222,74.3030303030303,10.768834803742843,26.424242424242426,58.54545454545455,7.636363636363637,21.484848484848484,13.636363636363637,19.666666666666668,8.424242424242424,22.484848484848484,15.606060606060606,12.090909090909092,7.484848484848484,5.212121212121212,valid,0.4513457556935818,0.3554301833568406,0.6933744221879815,30.909090909090907,1.2907268170426063,-0.18181818181817277,69.22039736987983,69.22,0.52,107.08,107.34,-0.26,59.06,valid
2003,1426,27.0,14.0,0.5185185185185185,62.629629629629626,10.46660678299598,62.592592592592595,13.442925675322714,23.296296296296298,53.03703703703704,2.5185185185185186,9.74074074074074,13.518518518518519,20.037037037037038,12.62962962962963,23.77777777777778,13.666666666666666,15.518518518518519,6.111111111111111,2.962962962962963,valid,0.43924581005586594,0.2585551330798479,0.6746765249537893,36.407407407407405,0.8806682577565632,0.037037037037030984,65.5118239431663,65.51,0.46,95.6,95.54,0.06,58.66,valid
2004,1426,26.0,14.0,0.5384615384615384,70.61538461538461,10.925481858762751,70.26923076923077,10.897917938056583,23.615384615384617,51.73076923076923,4.5,12.423076923076923,18.884615384615383,25.653846153846153,11.076923076923077,23.653846153846153,11.5,16.346153846153847,6.423076923076923,2.8846153846153846,valid,0.45650557620817844,0.3622291021671827,0.7361319340329835,34.730769230769226,0.7035294117647058,0.3461538461538396,68.57524671407026,68.58,0.5,102.98,102.47,0.5,48.7,valid
2005,1426,24.0,9.0,0.375,68.75,12.75607272260345,73.875,11.395317497532275,23.0,50.791666666666664,6.0,17.041666666666668,16.75,23.833333333333332,9.666666666666666,24.958333333333332,12.5,19.416666666666668,5.875,3.1666666666666665,valid,0.4528301886792453,0.3520782396088019,0.7027972027972028,34.625,0.6437768240343347,-5.125,74.10236628559969,74.1,0.51,92.78,99.69,-6.92,54.35,valid
2006,1426,26.0,10.0,0.38461538461538464,71.38461538461539,11.292747843025351,72.84615384615384,11.571317324115897,24.53846153846154,54.46153846153846,6.461538461538462,17.884615384615383,15.846153846153847,23.692307692307693,12.576923076923077,23.96153846153846,14.576923076923077,17.884615384615383,6.923076923076923,2.6153846153846154,valid,0.45056497175141247,0.3612903225806452,0.6688311688311688,36.53846153846153,0.8150537634408602,-1.4615384615384528,71.52705772066523,71.53,0.51,99.8,101.84,-2.04,59.4,valid
2007,1426,27.0,11.0,0.4074074074074074,72.48148148148148,13.229833333360252,77.48148148148148,13.664581871422106,25.59259259259259,56.2962962962963,6.0,17.74074074074074,15.296296296296296,22.296296296296298,11.777777777777779,23.962962962962962,13.851851851851851,17.925925925925927,6.518518518518518,2.6296296296296298,valid,0.45460526315789473,0.33820459290187893,0.6860465116279069,35.74074074074074,0.7727272727272726,-5.0,74.80882640697467,74.81,0.51,96.89,103.57,-6.68,54.12,valid
2008,1426,28.0,17.0,0.6071428571428571,72.5,12.026205953235195,69.96428571428571,10.48272703725353,25.642857142857142,54.464285714285715,5.928571428571429,17.071428571428573,15.285714285714286,22.607142857142858,10.5,27.25,13.25,17.392857142857142,6.25,2.4642857142857144,valid,0.4708196721311475,0.34728033472803344,0.6761453396524487,37.75,0.7618069815195072,2.535714285714292,71.05753545329983,71.06,0.53,102.03,98.46,3.57,51.67,valid
2009,1426,27.0,13.0,0.48148148148148145,77.18518518518519,9.591811560015607,74.85185185185185,10.69400876013403,27.37037037037037,58.44444444444444,6.666666666666667,19.703703703703702,15.777777777777779,20.88888888888889,10.74074074074074,24.962962962962962,14.777777777777779,13.62962962962963,6.777777777777778,2.4074074074074074,valid,0.46831432192648925,0.33834586466165417,0.7553191489361702,35.7037037037037,1.0842391304347827,2.333333333333343,69.3627395941459,69.36,0.53,111.28,107.91,3.36,53.99,valid
2010,1426,26.0,12.0,0.46153846153846156,72.5,10.210778618695045,74.03846153846153,11.742165964525523,24.26923076923077,57.76923076923077,6.346153846153846,19.576923076923077,17.615384615384617,25.692307692307693,11.961538461538462,24.23076923076923,12.038461538461538,15.576923076923077,6.884615384615385,3.730769230769231,valid,0.4201065246338216,0.3241650294695481,0.6856287425149701,36.19230769230769,0.7728395061728395,-1.538461538461533,72.53787597295742,72.54,0.48,99.95,102.07,-2.12,49.6,valid
2011,1426,25.0,9.0,0.36,68.64,10.205717351889902,70.76,11.09909906253656,24.32,55.64,7.24,21.04,12.76,18.48,11.12,23.88,12.0,17.56,6.2,2.32,valid,0.4370956146657081,0.344106463878327,0.6904761904761905,35.0,0.6833712984054671,-2.1200000000000045,71.02477905694306,71.02,0.5,96.64,99.63,-2.98,49.34,valid
2012,1426,31.0,23.0,0.7419354838709677,76.3225806451613,10.955628984755412,67.29032258064517,13.786934753326177,25.258064516129032,56.774193548387096,6.935483870967742,19.451612903225808,18.870967741935484,26.677419354838708,13.161290322580646,26.032258064516128,13.225806451612904,16.29032258064516,8.03225806451613,3.7419354838709675,valid,0.44488636363636364,0.35655058043117743,0.7073760580411125,39.193548387096776,0.8118811881188119,9.032258064516128,68.12676419729522,68.13,0.51,112.03,98.77,13.26,52.36,valid
2013,1426,32.0,19.0,0.59375,63.90625,12.470246848062505,62.125,10.54559990798792,22.53125,54.71875,5.65625,16.5,13.1875,20.1875,13.09375,24.96875,12.3125,14.84375,7.65625,3.5,valid,0.4117647058823529,0.3428030303030303,0.653250773993808,38.0625,0.8294736842105264,1.78125,64.87282523619324,64.87,0.46,98.51,95.76,2.75,54.65,valid
2014,1426,30.0,13.0,0.43333333333333335,75.03333333333333,10.66571475637558,79.03333333333333,14.16523995520393,24.9,57.733333333333334,7.9,22.933333333333334,17.333333333333332,24.433333333333334,11.433333333333334,24.7,11.933333333333334,13.4,4.733333333333333,3.6333333333333333,valid,0.43129330254041565,0.3444767441860465,0.7094133697135061,36.13333333333333,0.890547263681592,-4.0,71.65052875843617,71.65,0.5,104.72,110.3,-5.58,47.93,valid
2015,1426,30.0,15.0,0.5,71.03333333333333,12.186717849939049,71.86666666666666,13.072037366820073,24.9,56.96666666666667,6.533333333333333,20.866666666666667,14.7,21.7,11.233333333333333,25.166666666666668,12.6,14.666666666666666,6.6,3.2333333333333334,valid,0.43709771796372143,0.31309904153354634,0.6774193548387096,36.4,0.8590909090909091,-0.8333333333333286,70.13356915487924,70.13,0.49,101.28,102.47,-1.19,50.6,valid
2016,1426,32.0,22.0,0.6875,79.03125,10.71473021351388,70.46875,11.697764812685518,27.125,64.25,8.875,27.125,15.90625,22.6875,14.59375,28.78125,16.875,13.5625,7.0,2.71875,valid,0.42217898832684825,0.3271889400921659,0.7011019283746557,43.375,1.2442396313364055,8.5625,69.53941487106908,69.54,0.49,113.65,101.34,12.31,62.21,valid
2017,1426,31.0,23.0,0.7419354838709677,76.29032258064517,10.179042353080494,69.74193548387096,11.32833539385637,26.806451612903224,59.32258064516129,8.193548387096774,24.903225806451612,14.483870967741936,20.967741935483872,12.03225806451613,26.677419354838708,15.096774193548388,13.35483870967742,7.032258064516129,2.096774193548387,valid,0.45187601957585644,0.3290155440414508,0.6907692307692308,38.70967741935484,1.1304347826086956,6.548387096774206,67.2349681865921,67.23,0.52,113.47,103.73,9.74,56.32,valid
2018,1426,33.0,20.0,0.6060606060606061,77.78787878787878,10.775427995437044,74.15151515151516,11.283619798521032,27.272727272727273,60.333333333333336,8.787878787878787,24.09090909090909,14.454545454545455,21.0,11.151515151515152,27.818181818181817,15.969696969696969,14.878787878787879,6.7272727272727275,4.0606060606060606,valid,0.45203415369161226,0.36477987421383645,0.6883116883116883,38.96969696969697,1.0733197556008145,3.636363636363626,71.77159430417642,71.77,0.52,108.38,103.32,5.07,58.56,valid
2019,1426,32.0,16.0,0.5,68.5625,10.484820056295826,69.90625,9.053102747392115,23.4375,57.40625,7.09375,23.28125,14.59375,19.78125,11.28125,26.0625,12.71875,14.1875,6.21875,2.90625,valid,0.40827436037016873,0.3046979865771812,0.7377567140600316,37.34375,0.8964757709251101,-1.34375,69.19776211182885,69.2,0.47,99.08,101.02,-1.94,54.27,valid
2020,1426,30.0,12.0,0.4,69.66666666666667,9.820223093657061,69.03333333333333,10.864314673891469,24.5,59.86666666666667,7.6,25.033333333333335,13.066666666666666,17.366666666666667,10.033333333333333,26.566666666666666,14.3,11.233333333333333,5.866666666666666,2.8,valid,0.40924276169265034,0.30359520639147797,0.7523992322456814,36.6,1.2729970326409497,0.63333333333334,67.36516306093723,67.37,0.47,103.42,102.48,0.94,58.37,valid
2021,1426,23.0,10.0,0.43478260869565216,69.52173913043478,10.87478135712242,72.17391304347827,11.72662926812709,24.47826086956522,62.47826086956522,8.608695652173912,24.391304347826086,11.956521739130435,16.391304347826086,9.26086956521739,23.17391304347826,12.08695652173913,10.695652173913043,7.956521739130435,4.521739130434782,valid,0.3917884481558803,0.3529411764705882,0.7294429708222813,32.434782608695656,1.1300813008130082,-2.652173913043484,69.420448374053,69.42,0.46,100.15,103.97,-3.82,49.38,valid
2022,1426,27.0,9.0,0.3333333333333333,64.77777777777777,14.061221451849361,69.33333333333333,11.166570990787978,23.333333333333332,57.851851851851855,6.185185185185185,19.962962962962962,11.925925925925926,17.185185185185187,9.592592592592593,22.962962962962962,13.0,13.037037037037036,7.703703703703703,4.148148148148148,valid,0.40332906530089624,0.3098330241187384,0.6939655172413792,32.55555555555556,0.9971590909090909,-4.555555555555557,69.23170683661337,69.23,0.46,93.57,100.15,-6.58,55.71,valid
2023,1426,29.0,8.0,0.27586206896551724,62.86206896551724,9.941701988273703,69.96551724137932,8.84583339617622,22.75862068965517,56.41379310344828,6.241379310344827,19.586206896551722,11.10344827586207,16.75862068965517,10.551724137931034,21.24137931034483,12.655172413793103,13.0,5.931034482758621,2.7241379310344827,valid,0.40342298288508555,0.31866197183098594,0.6625514403292182,31.793103448275865,0.9734748010610079,-7.103448275862078,67.79101616724357,67.79,0.46,92.73,103.21,-10.48,55.61,valid
2024,1426,32.0,18.0,0.5625,76.40625,11.78533636455941,74.71875,9.284862376731208,25.5625,57.46875,8.71875,24.625,16.5625,22.4375,9.84375,23.46875,15.25,14.6875,7.0,3.96875,valid,0.44480696030451333,0.35406091370558374,0.7381615598885793,33.3125,1.0382978723404255,1.6875,70.2585437397127,70.26,0.52,108.75,106.35,2.4,59.66,valid
2003,1427,26.0,9.0,0.34615384615384615,66.15384615384616,11.766706617205367,72.03846153846153,6.913643145148696,21.5,53.61538461538461,6.846153846153846,20.53846153846154,16.307692307692307,23.0,9.692307692307692,24.115384615384617,12.038461538461538,16.46153846153846,5.038461538461538,2.269230769230769,valid,0.40100430416068866,0.3333333333333333,0.7090301003344481,33.80769230769231,0.7313084112149534,-5.884615384615373,72.5130927439296,72.51,0.46,91.23,99.35,-8.12,55.99,valid
2004,1427,28.0,16.0,0.5714285714285714,72.42857142857143,14.54349433641129,72.64285714285714,10.760745828875002,24.285714285714285,56.5,7.035714285714286,19.5,16.821428571428573,23.964285714285715,12.357142857142858,25.142857142857142,12.607142857142858,17.107142857142858,6.892857142857143,2.7857142857142856,valid,0.4298356510745891,0.3608058608058608,0.7019374068554397,37.5,0.7369519832985386,-0.2142857142857082,71.94067071810973,71.94,0.49,100.68,100.98,-0.3,51.91,valid
2005,1427,25.0,12.0,0.48,75.48,10.520297841157667,75.92,9.151138362702937,27.4,60.0,5.2,14.44,15.48,24.8,14.0,26.88,14.8,17.64,7.36,4.36,valid,0.45666666666666667,0.3601108033240997,0.6241935483870967,40.879999999999995,0.8390022675736961,-0.4399999999999977,75.83450047549563,75.83,0.5,99.53,100.11,-0.58,54.01,valid
2006,1427,26.0,9.0,0.34615384615384615,73.07692307692308,12.266778148880258,75.46153846153847,10.808258950379631,26.615384615384617,58.80769230769231,6.576923076923077,19.615384615384617,13.26923076923077,20.076923076923077,13.384615384615385,25.76923076923077,15.115384615384615,19.0,8.0,3.8461538461538463,valid,0.4525833878351864,0.3352941176470588,0.6609195402298851,39.15384615384615,0.7955465587044535,-2.384615384615387,75.27168798628729,75.27,0.51,97.08,100.25,-3.17,56.79,valid
2007,1427,26.0,4.0,0.15384615384615385,57.19230769230769,7.472719616146351,68.53846153846153,11.064287665207443,20.346153846153847,50.76923076923077,3.769230769230769,13.576923076923077,12.73076923076923,21.46153846153846,11.153846153846153,20.346153846153847,11.115384615384615,17.5,6.884615384615385,2.8461538461538463,valid,0.4007575757575758,0.2776203966005666,0.5931899641577061,31.5,0.6351648351648351,-11.34615384615384,71.80725829200429,71.81,0.44,79.65,95.45,-15.8,54.63,valid
2008,1427,26.0,9.0,0.34615384615384615,61.30769230769231,15.553184190433113,68.34615384615384,10.2017343925131,20.692307692307693,51.11538461538461,6.269230769230769,18.807692307692307,13.653846153846153,20.807692307692307,10.26923076923077,17.192307692307693,10.615384615384615,15.384615384615385,8.076923076923077,1.3076923076923077,valid,0.4048156508653123,0.33333333333333337,0.6561922365988909,27.461538461538463,0.69,-7.038461538461533,66.24629489757973,66.25,0.47,92.55,103.17,-10.62,51.3,valid
2009,1427,29.0,16.0,0.5517241379310345,72.06896551724138,10.770100923000935,72.24137931034483,11.596351558060324,23.96551724137931,57.96551724137931,7.9655172413793105,23.275862068965516,16.17241379310345,22.689655172413794,11.206896551724139,22.689655172413794,11.03448275862069,13.517241379310345,8.379310344827585,1.896551724137931,valid,0.4134443783462225,0.34222222222222226,0.7127659574468085,33.896551724137936,0.8163265306122449,-0.17241379310344485,68.612619560578,68.61,0.48,105.04,105.29,-0.25,46.04,valid
2010,1427,27.0,16.0,0.5925925925925926,68.92592592592592,10.509797355603032,66.77777777777777,10.41940989519572,24.074074074074073,55.55555555555556,6.037037037037037,16.814814814814813,14.74074074074074,19.37037037037037,11.0,22.814814814814813,11.444444444444445,11.518518518518519,6.407407407407407,1.5185185185185186,valid,0.4333333333333333,0.35903083700440536,0.7609942638623327,33.81481481481481,0.9935691318327974,2.1481481481481524,62.86919082383627,62.87,0.49,109.63,106.22,3.42,47.54,valid
2011,1427,29.0,16.0,0.5517241379310345,70.48275862068965,9.934142747022845,70.72413793103448,11.707435219076254,23.482758620689655,54.724137931034484,7.137931034482759,19.655172413793103,16.379310344827587,22.75862068965517,10.344827586206897,24.06896551724138,12.586206896551724,13.482758620689655,6.793103448275862,2.3793103448275863,valid,0.42911153119092627,0.3631578947368421,0.7196969696969698,34.41379310344828,0.9335038363171356,-0.24137931034482563,67.37693916410998,67.38,0.49,104.61,104.97,-0.36,53.6,valid
2012,1427,30.0,16.0,0.5333333333333333,71.6,12.121795701730115,69.03333333333333,11.85685698114236,24.2,54.833333333333336,8.1,20.733333333333334,15.1,20.366666666666667,9.3,23.4,13.066666666666666,14.0,8.0,3.0,valid,0.4413373860182371,0.39067524115755625,0.7414075286415711,32.7,0.9333333333333333,2.566666666666663,66.4452345991435,66.45,0.52,107.76,103.9,3.86,53.99,valid
2013,1427,32.0,10.0,0.3125,64.0,11.29373220404903,69.46875,11.717052296381075,21.65625,54.03125,7.375,22.0625,13.3125,19.6875,11.125,20.875,10.0625,13.46875,6.21875,1.34375,valid,0.4008097165991903,0.3342776203966006,0.6761904761904762,32.0,0.7470997679814385,-5.46875,66.0375773346424,66.04,0.47,96.91,105.2,-8.28,46.46,valid
2014,1427,27.0,6.0,0.2222222222222222,68.18518518518519,10.38874034356071,78.25925925925925,10.711577462628544,21.703703703703702,51.74074074074074,6.111111111111111,18.296296296296298,18.666666666666668,26.666666666666668,11.851851851851851,22.185185185185187,10.333333333333334,15.88888888888889,5.851851851851852,1.7777777777777777,valid,0.4194702934860415,0.33400809716599184,0.7000000000000001,34.03703703703704,0.6503496503496504,-10.074074074074062,72.06238063649283,72.06,0.48,94.62,108.6,-13.98,47.61,valid
2015,1427,28.0,12.0,0.42857142857142855,69.60714285714286,10.144654807533923,70.32142857142857,12.0801446257855,23.535714285714285,55.857142857142854,6.321428571428571,19.392857142857142,16.214285714285715,23.5,12.535714285714286,22.321428571428573,11.964285714285714,12.107142857142858,6.928571428571429,2.357142857142857,valid,0.42135549872122763,0.3259668508287293,0.6899696048632219,34.85714285714286,0.9882005899705014,-0.7142857142857082,65.25995672227427,65.26,0.48,106.66,107.76,-1.09,50.83,valid
2016,1427,30.0,4.0,0.13333333333333333,71.9,12.88771133476677,84.9,13.754873744391038,24.633333333333333,59.766666666666666,6.966666666666667,21.733333333333334,15.666666666666666,22.333333333333332,10.033333333333333,23.166666666666668,11.4,13.3,6.2,2.433333333333333,valid,0.4121583937534858,0.3205521472392638,0.7014925373134329,33.2,0.8571428571428571,-13.0,77.02518020529033,77.03,0.47,93.35,110.22,-16.88,46.28,valid
2017,1427,31.0,12.0,0.3870967741935484,64.87096774193549,9.006449302153323,69.25806451612904,11.88547500645356,22.838709677419356,59.38709677419355,4.870967741935484,18.225806451612904,14.32258064516129,21.483870967741936,13.03225806451613,26.161290322580644,10.225806451612904,12.516129032258064,5.290322580645161,1.935483870967742,valid,0.3845736013036393,0.2672566371681416,0.6666666666666666,39.193548387096776,0.8170103092783506,-4.387096774193552,69.77559177926423,69.78,0.43,92.97,99.26,-6.29,44.77,valid
2018,1427,30.0,16.0,0.5333333333333333,76.1,10.854365084117557,76.43333333333334,14.090063344693347,26.866666666666667,62.5,9.9,27.833333333333332,12.466666666666667,18.166666666666668,10.566666666666666,27.766666666666666,13.4,12.566666666666666,6.166666666666667,2.3,valid,0.4298666666666667,0.35568862275449104,0.6862385321100917,38.33333333333333,1.06631299734748,-0.3333333333333428,71.98065952274848,71.98,0.51,105.72,106.19,-0.46,49.88,valid
2019,1427,28.0,14.0,0.5,76.07142857142857,14.02888177331051,75.42857142857143,13.7583067741276,27.214285714285715,64.32142857142857,9.214285714285714,26.857142857142858,12.428571428571429,16.857142857142858,10.285714285714286,27.0,12.928571428571429,12.107142857142858,6.428571428571429,2.5,valid,0.42309827873403666,0.3430851063829787,0.7372881355932204,37.285714285714285,1.0678466076696165,0.6428571428571388,71.91327537639631,71.91,0.49,105.78,104.89,0.89,47.51,valid
2020,1427,29.0,10.0,0.3448275862068966,74.96551724137932,10.245147836278012,78.55172413793103,9.010256881134932,26.17241379310345,64.20689655172414,9.448275862068966,27.482758620689655,13.172413793103448,16.93103448275862,10.724137931034482,27.0,11.758620689655173,12.620689655172415,5.793103448275862,2.1724137931034484,valid,0.40762620837808805,0.34378920953575914,0.7780040733197556,37.724137931034484,0.9316939890710382,-3.5862068965517153,73.75367971564944,73.75,0.48,101.64,106.51,-4.86,44.93,valid
2021,1427,22.0,11.0,0.5,74.4090909090909,12.046177385809559,75.45454545454545,11.827036310030836,27.59090909090909,63.77272727272727,7.7727272727272725,23.5,11.454545454545455,15.136363636363637,8.681818181818182,24.454545454545453,13.5,11.136363636363637,5.590909090909091,2.9545454545454546,valid,0.4326443335709194,0.3307543520309478,0.7567567567567568,33.13636363636363,1.2122448979591836,-1.0454545454545467,71.31783522914385,71.32,0.49,104.33,105.8,-1.47,48.93,valid
2022,1427,28.0,7.0,0.25,64.92857142857143,12.759683530931472,73.89285714285714,10.3828180207933,24.035714285714285,62.035714285714285,6.035714285714286,21.035714285714285,10.821428571428571,15.785714285714286,9.964285714285714,22.642857142857142,10.678571428571429,12.0,5.428571428571429,2.1785714285714284,valid,0.3874496257915947,0.2869269949066214,0.6855203619909501,32.607142857142854,0.8898809523809524,-8.964285714285708,72.61385737067681,72.61,0.44,89.42,101.76,-12.35,44.43,valid
2023,1427,30.0,8.0,0.26666666666666666,69.23333333333333,10.991166777300617,78.13333333333334,10.724555559743395,23.1,56.5,7.4,21.8,15.633333333333333,21.133333333333333,8.5,22.966666666666665,10.266666666666667,13.033333333333333,4.166666666666667,2.1666666666666665,valid,0.40884955752212393,0.3394495412844037,0.7397476340694006,31.466666666666665,0.7877237851662405,-8.900000000000006,72.72498565724548,72.72,0.47,95.2,107.44,-12.24,44.44,valid
2024,1427,31.0,10.0,0.3225806451612903,77.09677419354838,13.327552510269037,81.64516129032258,13.257823821167571,25.903225806451612,63.38709677419355,9.419354838709678,28.225806451612904,15.870967741935484,22.193548387096776,10.774193548387096,25.741935483870968,13.709677419354838,10.516129032258064,5.0,4.193548387096774,valid,0.40865139949109414,0.33371428571428574,0.7151162790697674,36.516129032258064,1.303680981595092,-4.548387096774192,73.03951570957298,73.04,0.48,105.55,111.78,-6.23,52.93,valid
2003,1428,30.0,23.0,0.7666666666666667,66.73333333333333,12.289421673027226,60.0,11.377533821618329,23.166666666666668,50.733333333333334,7.166666666666667,18.766666666666666,13.233333333333333,18.8,10.133333333333333,23.2,13.2,12.7,4.666666666666667,3.7666666666666666,valid,0.4566360052562418,0.3818827708703375,0.703900709219858,33.33333333333333,1.0393700787401574,6.733333333333334,58.85925956443556,58.86,0.53,113.38,101.94,11.44,56.98,valid
2004,1428,31.0,23.0,0.7419354838709677,64.90322580645162,11.367658330279747,57.61290322580645,11.029286526803201,23.322580645161292,49.29032258064516,5.967741935483871,15.193548387096774,12.290322580645162,17.225806451612904,10.64516129032258,24.0,12.806451612903226,14.225806451612904,4.451612903225806,3.5161290322580645,valid,0.47316753926701577,0.39278131634819535,0.7134831460674157,34.64516129032258,0.9002267573696144,7.290322580645167,58.3942617363041,58.39,0.53,111.15,98.66,12.48,54.91,valid
2005,1428,30.0,25.0,0.8333333333333334,67.36666666666666,9.575411518421886,56.93333333333333,10.305449958666275,23.7,46.6,4.333333333333333,11.766666666666667,15.633333333333333,21.366666666666667,10.633333333333333,23.333333333333332,14.433333333333334,14.433333333333334,5.933333333333334,2.8333333333333335,valid,0.5085836909871244,0.3682719546742209,0.7316692667706708,33.96666666666667,1.0,10.43333333333333,57.11522255449284,57.12,0.56,117.95,99.68,18.27,60.9,valid
2006,1428,28.0,13.0,0.4642857142857143,64.67857142857143,12.901488778370219,64.78571428571429,11.344299083377594,23.0,49.42857142857143,6.321428571428571,16.464285714285715,12.357142857142858,18.428571428571427,10.571428571428571,22.607142857142858,13.464285714285714,16.178571428571427,5.464285714285714,2.0714285714285716,valid,0.46531791907514447,0.38394793926247284,0.6705426356589148,33.17857142857143,0.8322295805739515,-0.1071428571428612,64.02137471827342,64.02,0.53,101.03,101.19,-0.17,58.54,valid
2007,1428,30.0,11.0,0.36666666666666664,69.16666666666667,13.86159003004055,72.16666666666667,11.234440069632353,23.766666666666666,49.0,7.233333333333333,17.466666666666665,14.4,19.466666666666665,9.166666666666666,20.733333333333334,13.833333333333334,14.566666666666666,4.7,2.2,valid,0.4850340136054422,0.4141221374045802,0.7397260273972603,29.9,0.9496567505720824,-3.0,64.44375341275918,64.44,0.56,107.33,111.98,-4.66,58.2,valid
2008,1428,30.0,16.0,0.5333333333333333,67.93333333333334,8.947869456808801,63.4,10.450540325908905,24.566666666666666,51.733333333333334,7.233333333333333,18.433333333333334,11.566666666666666,15.4,7.833333333333333,24.633333333333333,14.666666666666666,12.566666666666666,5.5,3.3666666666666667,valid,0.47487113402061853,0.3924050632911392,0.751082251082251,32.46666666666667,1.16710875331565,4.5333333333333385,61.32963119786345,61.33,0.54,110.77,103.38,7.39,59.7,valid
2009,1428,32.0,24.0,0.75,70.96875,12.140267242102928,63.46875,11.65632702344179,24.0,50.28125,7.1875,19.09375,15.78125,20.0625,7.75,27.09375,13.375,13.625,5.03125,4.9375,valid,0.47731510254816656,0.37643207855973815,0.7866043613707165,34.84375,0.981651376146789,7.5,62.20618898798064,62.21,0.55,114.09,102.03,12.06,55.73,valid
2010,1428,31.0,14.0,0.45161290322580644,66.41935483870968,8.701625110856737,66.38709677419355,12.344168446017571,22.322580645161292,52.193548387096776,5.967741935483871,18.70967741935484,15.806451612903226,21.129032258064516,9.161290322580646,24.774193548387096,11.64516129032258,13.64516129032258,5.548387096774194,6.0,valid,0.4276885043263288,0.3189655172413793,0.7480916030534351,33.935483870967744,0.8534278959810875,0.032258064516128115,65.64587020858428,65.65,0.48,101.18,101.13,0.05,52.17,valid
2011,1428,30.0,12.0,0.4,66.86666666666666,11.109900317170771,70.96666666666667,11.535502420439002,23.466666666666665,55.333333333333336,5.8,17.7,14.133333333333333,20.333333333333332,10.2,24.933333333333334,9.4,13.866666666666667,4.6,5.0,valid,0.4240963855421686,0.327683615819209,0.6950819672131148,35.13333333333333,0.6778846153846154,-4.1000000000000085,69.50150414348353,69.5,0.48,96.21,102.11,-5.9,40.06,valid
